Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","156","New Zealand","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","8327.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","7673.24","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","3151.79","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","2740.47","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5910","Export Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","31.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5910","Export Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","16.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5922","Export Value","4012","Superphosphates above 35%","2018","2018","1000 US$","18.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5922","Export Value","4012","Superphosphates above 35%","2019","2019","1000 US$","9.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5610","Import Quantity","4001","Urea","2018","2018","tonnes","593991.1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5610","Import Quantity","4001","Urea","2019","2019","tonnes","633304.7","X","International reliable sources"
"RFB","Fertilizers by Product","156","New Zealand","5622","Import Value","4001","Urea","2018","2018","1000 US$","189446.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5622","Import Value","4001","Urea","2019","2019","1000 US$","189201.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5910","Export Quantity","4001","Urea","2018","2018","tonnes","822.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5910","Export Quantity","4001","Urea","2019","2019","tonnes","808.45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5922","Export Value","4001","Urea","2018","2018","1000 US$","458.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5922","Export Value","4001","Urea","2019","2019","1000 US$","519.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","599373","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","156","New Zealand","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","606951","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","18527.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","22804.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","8172.47","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","9601.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","675","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","314.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","37652.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","26590.44","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","11643.65","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","9459.35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","216.07","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","95.04","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","80.68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4001","Urea","2018","2018","tonnes","66702.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5610","Import Quantity","4001","Urea","2019","2019","tonnes","79036.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4001","Urea","2018","2018","1000 US$","20043.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","157","Nicaragua","5622","Import Value","4001","Urea","2019","2019","1000 US$","24406.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","1.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","98","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","134","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","0.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","0.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","88.75","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","8.84","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5610","Import Quantity","4001","Urea","2018","2018","tonnes","16643.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","158","Niger","5622","Import Value","4001","Urea","2018","2018","1000 US$","5660.68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","5.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","38.06","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","274.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","10.42","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","178.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","43.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","8126.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","9957.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","4144.58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","3607.45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","73.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","1506.7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","5335.69","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","329.77","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4001","Urea","2018","2018","tonnes","24.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5610","Import Quantity","4001","Urea","2019","2019","tonnes","0.03","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4001","Urea","2018","2018","1000 US$","65.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5622","Import Value","4001","Urea","2019","2019","1000 US$","0.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5910","Export Quantity","4001","Urea","2018","2018","tonnes","717724.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5910","Export Quantity","4001","Urea","2019","2019","tonnes","664967.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5922","Export Value","4001","Urea","2018","2018","1000 US$","199529.85","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","159","Nigeria","5922","Export Value","4001","Urea","2019","2019","1000 US$","151903.95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","17.98","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","67.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","43.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","86.09","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","38.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","18.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","34.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","16.63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","505.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","407.06","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","42.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","32.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","176.49","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","196.47","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","105.92","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","95.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","0.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","49.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","18.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","0.4","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4012","Superphosphates above 35%","2018","2018","1000 US$","0.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4001","Urea","2018","2018","tonnes","11366.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5610","Import Quantity","4001","Urea","2019","2019","tonnes","9910.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4001","Urea","2018","2018","1000 US$","3449.69","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5622","Import Value","4001","Urea","2019","2019","1000 US$","3048.77","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4001","Urea","2018","2018","tonnes","34.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5910","Export Quantity","4001","Urea","2019","2019","tonnes","69.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4001","Urea","2018","2018","1000 US$","10.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","154","North Macedonia","5922","Export Value","4001","Urea","2019","2019","1000 US$","20.89","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","30.73","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","14.07","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","76.13","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","20.99","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","0.14","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","0.29","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","761638.9","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","744578.28","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","84733.95","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","86866.02","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","14.35","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","9.43","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","5.52","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","0.95","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","282740.74","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","355821.29","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","82270.69","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","88428.24","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","236","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","196","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","351.9","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","81.01","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","101","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","58","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","59","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","23.37","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","26.01","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","245","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","245","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4001","Urea","2018","2018","tonnes","72149.12","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5610","Import Quantity","4001","Urea","2019","2019","tonnes","78946.37","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4001","Urea","2018","2018","1000 US$","17331.21","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5622","Import Value","4001","Urea","2019","2019","1000 US$","15247.48","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4001","Urea","2018","2018","tonnes","3554.32","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5910","Export Quantity","4001","Urea","2019","2019","tonnes","16262.3","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4001","Urea","2018","2018","1000 US$","1206.7","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5922","Export Value","4001","Urea","2019","2019","1000 US$","8100.38","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","141","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","162","Norway","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","25.14","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","14.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","0.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","0.21","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","14251.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","4720.93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","866.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
