Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","234416.19","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","106885.74","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","195410.64","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","161151.18","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","37333","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","38867","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","41438","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","67072.67","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","49886.41","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","65578.03","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","34452.94","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","36768.2","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","34393.15","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","9305","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","9303","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","9293.65","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5510","Production","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","37824.7","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","29188.12","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","46138.75","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","6521.57","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","8567.46","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","18392.34","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","13070","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","12199","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","12199","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","127491.63","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","254253.13","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","254253.13","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","376625.94","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","420137.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","420137.62","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","23849.22","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","11937.72","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","11937.72","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","173486.96","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","164365.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","164365.2","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5510","Production","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","1070.03","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","1469.98","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5610","Import Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","1469.98","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","12.6","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5910","Export Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","1057.43","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","1469.98","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","1469.98","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","5065.5","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","3011.11","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","4255.14","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","3.33","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","7.34","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","1.66","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","5064.69","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","3003.77","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","4253.48","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","2875.36","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","1584.49","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","687.17","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0.85","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","2874.56","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","1584.49","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","687.17","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5510","Production","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","677.46","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","1716.05","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5610","Import Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","1212.48","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0.05","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5910","Export Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","677.41","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","1716.05","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","1212.48","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","195806.73","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","195806.73","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","195806.73","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","245071.19","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","513800.09","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","539761.52","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","315439.34","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","274948.4","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","314186.28","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","138948","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","138385","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","146798","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","122448.92","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","144798.22","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","136753.16","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","95716.3","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","59697.11","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","53426.53","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","210805.45","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","189478.35","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","164088.7","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","28080.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","25321","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","26090.99","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3104","Nutrient potash K2O (total)","2018","2018","tonnes","0","Z","When the Fertilizer Utilization Account (FUA) does not balance due to utilization from stockpiles, apparent consumption has been set to zero"
"RFN","Fertilizers by Nutrient","67","Finland","5510","Production","3104","Nutrient potash K2O (total)","2019","2019","tonnes","0","Z","When the Fertilizer Utilization Account (FUA) does not balance due to utilization from stockpiles, apparent consumption has been set to zero"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","495342.15","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","299024.3","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5610","Import Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","278938.62","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3104","Nutrient potash K2O (total)","2017","2017","tonnes","187717.76","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3104","Nutrient potash K2O (total)","2018","2018","tonnes","172833.56","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5910","Export Quantity","3104","Nutrient potash K2O (total)","2019","2019","tonnes","151974.17","Fc","Calculated data"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","33717","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","41888","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","41016","X","International reliable sources"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","354212.38","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","579589.3","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","512493.36","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","2146821.51","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","1993431.06","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","1940313.8","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","267152.89","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","325416.26","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","322007.15","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","2233881","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","2248277","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","2130800","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","230831","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","230831","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","68","France","5510","Production","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","230831","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","469687.47","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","389488.28","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","514446.75","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","27662.37","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","68","France","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","25474.42","Fk","Calculated data on the basis of official figures"
